route_id,timestamp,speed_kmh,vehicle_volume,travel_time_min
A->B,2025-04-06 11:50:00,50.6,81,11.9
B->D,2025-04-06 11:50:00,39.8,67,15.1
B->D,2025-04-06 11:50:00,56.7,78,10.6
A->B,2025-04-06 11:51:00,54.3,71,11.1
B->C,2025-04-06 11:51:00,44.5,67,13.5
C->D,2025-04-06 11:51:00,56.6,60,10.6
C->D,2025-04-06 11:52:00,35.8,65,16.8
A->B,2025-04-06 11:52:00,54.1,72,11.1
B->D,2025-04-06 11:52:00,46.9,70,12.8
B->C,2025-04-06 11:52:00,39.2,70,15.3
A->B,2025-04-06 11:53:00,33.3,72,18.0
C->D,2025-04-06 11:53:00,37.5,75,16.0
A->C,2025-04-06 11:54:00,54.8,65,11.0
A->B,2025-04-06 11:54:00,33.7,59,17.8
B->C,2025-04-06 11:55:00,38.4,75,15.6
A->B,2025-04-06 11:56:00,44.5,62,13.5
B->C,2025-04-06 11:56:00,56.7,77,10.6
C->D,2025-04-06 11:57:00,43.9,60,13.7
B->C,2025-04-06 11:58:00,51.0,60,11.8
A->C,2025-04-06 11:58:00,33.9,73,17.7
A->C,2025-04-06 11:58:00,58.0,70,10.4
C->D,2025-04-06 11:59:00,59.4,72,10.1
A->B,2025-04-06 11:59:00,36.9,71,16.3
A->C,2025-04-06 11:59:00,41.1,70,14.6
A->B,2025-04-06 11:59:00,52.5,62,11.4
A->C,2025-04-06 11:59:00,48.5,66,12.4
B->C,2025-04-06 12:01:00,41.0,79,14.6
C->D,2025-04-06 12:01:00,54.7,77,11.0
A->B,2025-04-06 12:01:00,53.8,65,11.2
A->C,2025-04-06 12:01:00,49.8,65,12.0
B->D,2025-04-06 12:01:00,44.4,64,13.5
A->C,2025-04-06 12:02:00,31.3,65,19.2
A->C,2025-04-06 12:03:00,46.4,82,12.9
B->D,2025-04-06 12:03:00,32.9,62,18.2
B->D,2025-04-06 12:04:00,40.5,79,14.8
C->D,2025-04-06 12:05:00,39.4,66,15.2
B->C,2025-04-06 12:07:00,31.6,80,19.0
C->D,2025-04-06 12:07:00,35.0,60,17.1
B->C,2025-04-06 12:08:00,59.8,73,10.0
B->D,2025-04-06 12:09:00,52.7,74,11.4
C->D,2025-04-06 12:09:00,47.1,70,12.8
C->D,2025-04-06 12:09:00,39.6,68,15.2
A->C,2025-04-06 12:11:00,31.0,74,19.3
B->C,2025-04-06 12:11:00,49.2,67,12.2
A->C,2025-04-06 12:11:00,33.3,58,18.0
A->C,2025-04-06 12:12:00,45.4,73,13.2
A->B,2025-04-06 12:12:00,30.7,72,19.5
A->B,2025-04-06 12:12:00,36.6,56,16.4
B->D,2025-04-06 12:12:00,49.6,67,12.1
B->C,2025-04-06 12:13:00,48.1,73,12.5
B->C,2025-04-06 12:13:00,37.4,72,16.0
C->D,2025-04-06 12:14:00,51.1,68,11.7
B->C,2025-04-06 12:15:00,30.7,78,19.5
C->D,2025-04-06 12:16:00,38.6,70,15.5
B->C,2025-04-06 12:17:00,36.8,77,16.3
B->C,2025-04-06 12:17:00,47.9,65,12.5
A->B,2025-04-06 12:18:00,49.1,72,12.2
C->D,2025-04-06 12:18:00,47.9,81,12.5
B->D,2025-04-06 12:18:00,39.7,66,15.1
A->B,2025-04-06 12:18:00,36.7,58,16.3
B->C,2025-04-06 12:18:00,49.6,70,12.1
A->C,2025-04-06 12:18:00,52.8,67,11.4
B->D,2025-04-06 12:19:00,34.3,61,17.5
C->D,2025-04-06 12:20:00,56.7,67,10.6
C->D,2025-04-06 12:20:00,54.9,65,10.9
A->B,2025-04-06 12:21:00,41.1,61,14.6
B->C,2025-04-06 12:22:00,39.2,60,15.3
B->D,2025-04-06 12:22:00,40.2,74,14.9
A->B,2025-04-06 12:22:00,46.8,66,12.8
A->C,2025-04-06 12:22:00,42.9,83,14.0
B->C,2025-04-06 12:22:00,54.0,76,11.1
B->D,2025-04-06 12:22:00,55.5,75,10.8
A->C,2025-04-06 12:22:00,58.6,72,10.2
A->C,2025-04-06 12:23:00,37.6,73,16.0
A->C,2025-04-06 12:23:00,35.2,75,17.1
C->D,2025-04-06 12:23:00,33.3,80,18.0
A->B,2025-04-06 12:24:00,43.5,70,13.8
A->C,2025-04-06 12:26:00,30.5,77,19.7
A->C,2025-04-06 12:26:00,57.5,78,10.4
A->C,2025-04-06 12:26:00,55.6,58,10.8
B->D,2025-04-06 12:27:00,37.4,62,16.1
B->C,2025-04-06 12:27:00,38.7,72,15.5
C->D,2025-04-06 12:27:00,31.3,79,19.2
A->B,2025-04-06 12:27:00,36.8,64,16.3
B->D,2025-04-06 12:28:00,49.3,72,12.2
B->C,2025-04-06 12:29:00,36.2,69,16.6
C->D,2025-04-06 12:29:00,39.5,72,15.2
A->C,2025-04-06 12:29:00,59.7,58,10.1
A->B,2025-04-06 12:30:00,58.4,75,10.3
C->D,2025-04-06 12:30:00,59.2,79,10.1
A->C,2025-04-06 12:30:00,31.9,68,18.8
A->C,2025-04-06 12:30:00,37.2,69,16.1
B->C,2025-04-06 12:31:00,56.6,71,10.6
B->D,2025-04-06 12:32:00,45.0,61,13.3
B->D,2025-04-06 12:32:00,39.5,79,15.2
C->D,2025-04-06 12:32:00,54.1,72,11.1
A->B,2025-04-06 12:33:00,56.3,65,10.7
A->C,2025-04-06 12:34:00,34.1,71,17.6
B->D,2025-04-06 12:34:00,30.8,64,19.5
B->C,2025-04-06 12:34:00,42.6,65,14.1
B->C,2025-04-06 12:34:00,32.0,68,18.8
A->B,2025-04-06 12:35:00,33.2,56,18.1
A->B,2025-04-06 12:35:00,44.4,67,13.5
B->C,2025-04-06 12:35:00,39.0,80,15.4
A->C,2025-04-06 12:36:00,53.9,71,11.1
A->B,2025-04-06 12:36:00,44.2,63,13.6
B->C,2025-04-06 12:36:00,50.8,69,11.8
B->D,2025-04-06 12:36:00,54.8,77,10.9
B->D,2025-04-06 12:37:00,35.7,60,16.8
A->B,2025-04-06 12:38:00,55.0,70,10.9
A->C,2025-04-06 12:39:00,37.3,68,16.1
A->C,2025-04-06 12:39:00,51.4,68,11.7
B->C,2025-04-06 12:41:00,31.4,65,19.1
C->D,2025-04-06 12:41:00,31.9,66,18.8
C->D,2025-04-06 12:41:00,50.8,67,11.8
A->C,2025-04-06 12:41:00,43.3,66,13.9
A->B,2025-04-06 12:42:00,39.6,70,15.2
C->D,2025-04-06 12:42:00,38.7,69,15.5
C->D,2025-04-06 12:43:00,53.5,71,11.2
A->B,2025-04-06 12:43:00,36.7,59,16.4
C->D,2025-04-06 12:44:00,57.4,79,10.4
A->B,2025-04-06 12:44:00,55.8,62,10.7
C->D,2025-04-06 12:44:00,31.5,72,19.1
B->D,2025-04-06 12:45:00,47.7,70,12.6
A->C,2025-04-06 12:45:00,58.0,64,10.3
A->B,2025-04-06 12:45:00,54.3,73,11.1
B->C,2025-04-06 12:45:00,58.3,76,10.3
B->C,2025-04-06 12:46:00,36.1,73,16.6
A->C,2025-04-06 12:46:00,55.7,72,10.8
B->C,2025-04-06 12:48:00,38.0,70,15.8
C->D,2025-04-06 12:48:00,48.3,65,12.4
A->B,2025-04-06 12:48:00,52.5,77,11.4
B->D,2025-04-06 12:48:00,39.6,76,15.1
A->B,2025-04-06 12:48:00,44.0,67,13.6
B->D,2025-04-06 12:49:00,38.4,64,15.6
B->D,2025-04-06 12:50:00,39.4,62,15.2
C->D,2025-04-06 12:50:00,53.3,77,11.3
A->C,2025-04-06 12:52:00,35.6,71,16.8
B->C,2025-04-06 12:54:00,56.9,68,10.5
A->B,2025-04-06 12:54:00,51.2,72,11.7
B->C,2025-04-06 12:54:00,47.6,64,12.6
A->C,2025-04-06 12:54:00,44.5,69,13.5
B->C,2025-04-06 12:55:00,51.4,72,11.7
A->C,2025-04-06 12:55:00,59.8,51,10.0
A->C,2025-04-06 12:55:00,57.3,67,10.5
B->C,2025-04-06 12:56:00,53.9,66,11.1
B->D,2025-04-06 12:56:00,38.6,79,15.6
A->B,2025-04-06 12:57:00,49.7,67,12.1
A->B,2025-04-06 12:58:00,51.0,75,11.8
C->D,2025-04-06 12:58:00,57.9,74,10.4
A->B,2025-04-06 12:58:00,53.4,70,11.2
A->B,2025-04-06 12:59:00,57.4,69,10.4
A->C,2025-04-06 13:00:00,32.9,79,18.2
A->B,2025-04-06 13:02:00,32.0,69,18.8
B->C,2025-04-06 13:02:00,56.4,84,10.6
C->D,2025-04-06 13:02:00,31.7,65,19.0
A->B,2025-04-06 13:02:00,43.4,75,13.8
A->B,2025-04-06 13:04:00,38.0,60,15.8
B->D,2025-04-06 13:05:00,32.0,73,18.8
C->D,2025-04-06 13:05:00,53.1,84,11.3
B->C,2025-04-06 13:07:00,37.4,69,16.0
A->C,2025-04-06 13:07:00,37.9,70,15.8
A->C,2025-04-06 13:07:00,43.8,79,13.7
C->D,2025-04-06 13:07:00,46.3,62,13.0
C->D,2025-04-06 13:08:00,34.2,71,17.5
A->C,2025-04-06 13:08:00,51.8,67,11.6
C->D,2025-04-06 13:08:00,37.5,84,16.0
B->C,2025-04-06 13:08:00,51.1,71,11.7
B->C,2025-04-06 13:09:00,57.9,64,10.4
B->D,2025-04-06 13:10:00,59.3,83,10.1
B->D,2025-04-06 13:11:00,30.1,88,19.9
B->C,2025-04-06 13:11:00,53.3,73,11.2
A->C,2025-04-06 13:11:00,50.6,74,11.9
B->C,2025-04-06 13:11:00,55.7,65,10.8
A->B,2025-04-06 13:12:00,48.0,60,12.5
A->B,2025-04-06 13:12:00,36.1,72,16.6
C->D,2025-04-06 13:13:00,44.0,81,13.6
A->B,2025-04-06 13:13:00,50.4,65,11.9
A->C,2025-04-06 13:14:00,45.2,67,13.3
B->D,2025-04-06 13:14:00,36.9,62,16.3
B->C,2025-04-06 13:15:00,57.1,81,10.5
B->D,2025-04-06 13:15:00,34.2,74,17.6
A->B,2025-04-06 13:15:00,49.3,74,12.2
B->D,2025-04-06 13:16:00,47.0,81,12.8
A->B,2025-04-06 13:16:00,49.1,77,12.2
C->D,2025-04-06 13:17:00,59.5,70,10.1
A->C,2025-04-06 13:17:00,59.4,66,10.1
A->C,2025-04-06 13:18:00,43.3,65,13.8
A->B,2025-04-06 13:18:00,57.1,76,10.5
B->D,2025-04-06 13:19:00,47.1,70,12.7
B->D,2025-04-06 13:19:00,54.2,62,11.1
A->B,2025-04-06 13:20:00,43.9,69,13.7
B->D,2025-04-06 13:21:00,36.9,72,16.3
B->D,2025-04-06 13:21:00,31.5,60,19.1
C->D,2025-04-06 13:22:00,45.3,85,13.3
B->C,2025-04-06 13:22:00,32.0,62,18.7
B->C,2025-04-06 13:22:00,37.4,77,16.0
A->B,2025-04-06 13:23:00,33.5,62,17.9
B->C,2025-04-06 13:23:00,39.5,73,15.2
A->C,2025-04-06 13:24:00,49.0,65,12.3
C->D,2025-04-06 13:25:00,49.2,66,12.2
B->D,2025-04-06 13:25:00,38.8,70,15.4
B->C,2025-04-06 13:25:00,47.2,75,12.7
B->C,2025-04-06 13:25:00,57.1,63,10.5
B->D,2025-04-06 13:26:00,56.9,72,10.5
B->D,2025-04-06 13:27:00,47.1,71,12.7
B->C,2025-04-06 13:27:00,46.2,67,13.0
A->C,2025-04-06 13:27:00,36.7,72,16.3
B->D,2025-04-06 13:28:00,53.6,70,11.2
B->C,2025-04-06 13:29:00,31.8,62,18.9
A->C,2025-04-06 13:29:00,33.6,71,17.9
A->C,2025-04-06 13:30:00,30.7,62,19.5
A->B,2025-04-06 13:31:00,47.1,74,12.7
A->C,2025-04-06 13:31:00,59.0,58,10.2
C->D,2025-04-06 13:32:00,32.1,70,18.7
C->D,2025-04-06 13:34:00,36.2,62,16.6
B->D,2025-04-06 13:35:00,59.0,73,10.2
C->D,2025-04-06 13:35:00,57.7,75,10.4
B->C,2025-04-06 13:35:00,38.4,71,15.6
B->D,2025-04-06 13:36:00,54.9,67,10.9
A->B,2025-04-06 13:38:00,32.6,61,18.4
A->C,2025-04-06 13:38:00,49.0,73,12.2
A->C,2025-04-06 13:39:00,58.5,81,10.3
A->C,2025-04-06 13:39:00,31.7,72,18.9
C->D,2025-04-06 13:41:00,56.4,65,10.6
A->B,2025-04-06 13:41:00,45.3,70,13.2
C->D,2025-04-06 13:41:00,44.5,62,13.5
B->D,2025-04-06 13:41:00,40.1,70,15.0
B->C,2025-04-06 13:42:00,43.7,62,13.7
C->D,2025-04-06 13:42:00,33.8,67,17.8
C->D,2025-04-06 13:43:00,51.3,72,11.7
A->C,2025-04-06 13:43:00,36.0,72,16.7
B->D,2025-04-06 13:44:00,35.7,63,16.8
B->D,2025-04-06 13:44:00,57.8,65,10.4
B->C,2025-04-06 13:45:00,35.6,60,16.8
A->B,2025-04-06 13:46:00,42.8,68,14.0
B->D,2025-04-06 13:46:00,53.4,56,11.2
C->D,2025-04-06 13:46:00,35.3,72,17.0
A->B,2025-04-06 13:47:00,59.4,59,10.1
B->D,2025-04-06 13:48:00,47.1,67,12.7
A->C,2025-04-06 13:48:00,36.9,67,16.3
A->C,2025-04-06 13:49:00,46.9,67,12.8
B->C,2025-04-06 13:51:00,47.3,68,12.7
A->C,2025-04-06 13:51:00,54.5,68,11.0
C->D,2025-04-06 13:51:00,37.3,71,16.1
B->C,2025-04-06 13:52:00,46.8,72,12.8
B->C,2025-04-06 13:52:00,31.5,63,19.0
A->C,2025-04-06 13:52:00,37.5,68,16.0
B->C,2025-04-06 13:52:00,57.9,61,10.4
A->B,2025-04-06 13:52:00,51.5,54,11.7
B->D,2025-04-06 13:53:00,44.1,70,13.6
B->D,2025-04-06 13:53:00,35.3,61,17.0
A->C,2025-04-06 13:53:00,46.9,71,12.8
B->D,2025-04-06 13:53:00,37.4,60,16.0
A->C,2025-04-06 13:53:00,45.4,61,13.2
B->C,2025-04-06 13:53:00,38.8,62,15.5
A->C,2025-04-06 13:53:00,53.6,72,11.2
B->C,2025-04-06 13:54:00,47.2,77,12.7
A->B,2025-04-06 13:56:00,34.4,70,17.4
B->D,2025-04-06 13:56:00,59.0,72,10.2
A->B,2025-04-06 13:56:00,41.9,67,14.3
B->D,2025-04-06 13:57:00,30.2,70,19.9
B->D,2025-04-06 13:57:00,39.0,74,15.4
A->C,2025-04-06 13:58:00,46.0,70,13.0
C->D,2025-04-06 13:58:00,58.0,70,10.3
C->D,2025-04-06 13:58:00,48.1,74,12.5
A->C,2025-04-06 13:58:00,42.4,67,14.1
A->C,2025-04-06 13:59:00,55.5,83,10.8
C->D,2025-04-06 14:00:00,42.2,52,14.2
B->C,2025-04-06 14:01:00,45.5,62,13.2
A->C,2025-04-06 14:01:00,36.4,64,16.5
A->C,2025-04-06 14:02:00,30.3,65,19.8
A->C,2025-04-06 14:02:00,34.5,65,17.4
A->B,2025-04-06 14:03:00,36.7,62,16.4
A->C,2025-04-06 14:03:00,41.1,65,14.6
C->D,2025-04-06 14:04:00,59.6,77,10.1
A->B,2025-04-06 14:04:00,33.5,72,17.9
C->D,2025-04-06 14:04:00,50.4,74,11.9
A->C,2025-04-06 14:04:00,44.9,74,13.4
B->C,2025-04-06 14:05:00,47.9,63,12.5
B->C,2025-04-06 14:06:00,59.0,72,10.2
A->B,2025-04-06 14:06:00,33.1,65,18.1
B->D,2025-04-06 14:06:00,52.3,69,11.5
A->B,2025-04-06 14:07:00,37.1,86,16.2
B->D,2025-04-06 14:07:00,50.2,62,11.9
A->B,2025-04-06 14:07:00,33.5,63,17.9
B->D,2025-04-06 14:08:00,32.5,74,18.4
B->D,2025-04-06 14:08:00,35.1,62,17.1
B->C,2025-04-06 14:08:00,49.2,77,12.2
A->C,2025-04-06 14:08:00,44.6,62,13.5
B->D,2025-04-06 14:10:00,34.8,70,17.2
B->D,2025-04-06 14:10:00,51.6,80,11.6
C->D,2025-04-06 14:11:00,30.8,76,19.5
B->D,2025-04-06 14:11:00,45.8,67,13.1
B->C,2025-04-06 14:12:00,45.0,72,13.3
B->C,2025-04-06 14:12:00,32.9,67,18.2
B->C,2025-04-06 14:12:00,47.4,64,12.7
B->D,2025-04-06 14:13:00,34.5,75,17.4
A->B,2025-04-06 14:13:00,46.5,50,12.9
C->D,2025-04-06 14:13:00,53.2,81,11.3
C->D,2025-04-06 14:13:00,42.2,73,14.2
B->C,2025-04-06 14:13:00,48.6,66,12.3
A->C,2025-04-06 14:15:00,51.7,65,11.6
B->D,2025-04-06 14:15:00,52.1,66,11.5
C->D,2025-04-06 14:16:00,47.2,72,12.7
C->D,2025-04-06 14:16:00,37.6,70,16.0
C->D,2025-04-06 14:17:00,39.7,59,15.1
A->C,2025-04-06 14:17:00,50.9,76,11.8
B->C,2025-04-06 14:17:00,40.0,75,15.0
C->D,2025-04-06 14:18:00,49.1,61,12.2
A->B,2025-04-06 14:18:00,51.5,70,11.6
B->D,2025-04-06 14:18:00,41.9,68,14.3
A->C,2025-04-06 14:19:00,31.8,70,18.9
C->D,2025-04-06 14:19:00,39.1,69,15.3
A->C,2025-04-06 14:19:00,53.2,67,11.3
B->D,2025-04-06 14:19:00,31.9,56,18.8
B->C,2025-04-06 14:20:00,50.5,65,11.9
B->C,2025-04-06 14:20:00,36.0,68,16.7
C->D,2025-04-06 14:21:00,53.8,72,11.1
A->B,2025-04-06 14:21:00,44.9,81,13.4
A->B,2025-04-06 14:23:00,55.0,74,10.9
C->D,2025-04-06 14:24:00,52.6,77,11.4
B->C,2025-04-06 14:24:00,57.7,68,10.4
C->D,2025-04-06 14:24:00,57.3,73,10.5
A->C,2025-04-06 14:25:00,51.8,77,11.6
B->D,2025-04-06 14:25:00,35.5,67,16.9
B->C,2025-04-06 14:26:00,48.6,68,12.4
A->C,2025-04-06 14:26:00,59.5,75,10.1
C->D,2025-04-06 14:27:00,46.5,72,12.9
A->B,2025-04-06 14:28:00,42.3,60,14.2
B->C,2025-04-06 14:29:00,37.4,77,16.1
A->C,2025-04-06 14:29:00,55.3,79,10.8
B->C,2025-04-06 14:29:00,40.5,73,14.8
B->D,2025-04-06 14:30:00,55.1,70,10.9
B->C,2025-04-06 14:30:00,44.4,70,13.5
B->C,2025-04-06 14:31:00,34.1,72,17.6
A->B,2025-04-06 14:31:00,31.4,69,19.1
C->D,2025-04-06 14:31:00,59.3,65,10.1
C->D,2025-04-06 14:32:00,45.1,74,13.3
C->D,2025-04-06 14:32:00,47.3,70,12.7
B->D,2025-04-06 14:32:00,37.5,61,16.0
A->C,2025-04-06 14:33:00,32.2,74,18.6
C->D,2025-04-06 14:34:00,41.1,74,14.6
A->B,2025-04-06 14:35:00,37.3,81,16.1
B->D,2025-04-06 14:35:00,50.1,71,12.0
C->D,2025-04-06 14:36:00,56.2,77,10.7
B->C,2025-04-06 14:36:00,47.0,85,12.8
B->C,2025-04-06 14:37:00,41.1,74,14.6
B->D,2025-04-06 14:38:00,58.7,64,10.2
A->B,2025-04-06 14:39:00,45.2,64,13.3
A->C,2025-04-06 14:40:00,31.4,67,19.1
A->B,2025-04-06 14:40:00,55.5,72,10.8
A->C,2025-04-06 14:41:00,58.1,70,10.3
B->D,2025-04-06 14:42:00,49.5,67,12.1
A->C,2025-04-06 14:42:00,44.0,68,13.6
A->C,2025-04-06 14:42:00,31.0,78,19.4
A->C,2025-04-06 14:42:00,35.0,72,17.1
C->D,2025-04-06 14:42:00,55.6,64,10.8
B->D,2025-04-06 14:43:00,50.4,67,11.9
B->D,2025-04-06 14:44:00,59.0,77,10.2
B->D,2025-04-06 14:44:00,48.5,76,12.4
A->C,2025-04-06 14:44:00,39.2,65,15.3
C->D,2025-04-06 14:45:00,44.8,76,13.4
A->C,2025-04-06 14:46:00,39.8,69,15.1
B->C,2025-04-06 14:47:00,52.4,68,11.5
A->C,2025-04-06 14:47:00,40.1,65,15.0
C->D,2025-04-06 14:48:00,40.3,79,14.9
C->D,2025-04-06 14:48:00,44.3,62,13.6
B->D,2025-04-06 14:49:00,54.2,75,11.1
B->C,2025-04-06 14:49:00,41.6,76,14.4
B->C,2025-04-06 14:49:00,39.4,72,15.2
B->C,2025-04-06 14:50:00,36.5,61,16.4
B->C,2025-04-06 14:50:00,59.2,73,10.1
B->C,2025-04-06 14:50:00,57.8,66,10.4
B->C,2025-04-06 14:50:00,45.4,59,13.2
A->C,2025-04-06 14:51:00,59.2,53,10.1
B->C,2025-04-06 14:51:00,30.0,70,20.0
B->C,2025-04-06 14:51:00,52.2,75,11.5
B->C,2025-04-06 14:52:00,53.3,70,11.3
B->C,2025-04-06 14:54:00,54.9,72,10.9
B->D,2025-04-06 14:54:00,34.3,85,17.5
B->C,2025-04-06 14:54:00,45.1,69,13.3
B->C,2025-04-06 14:55:00,55.7,60,10.8
B->C,2025-04-06 14:55:00,41.6,86,14.4
A->C,2025-04-06 14:56:00,35.7,75,16.8
B->C,2025-04-06 14:56:00,32.6,74,18.4
B->C,2025-04-06 14:56:00,31.4,77,19.1
A->B,2025-04-06 14:57:00,59.5,73,10.1
A->B,2025-04-06 14:58:00,40.4,69,14.9
A->B,2025-04-06 14:59:00,53.4,74,11.2
A->B,2025-04-06 15:00:00,52.6,77,11.4
B->D,2025-04-06 15:00:00,49.8,79,12.1
A->B,2025-04-06 15:00:00,41.8,71,14.4
B->C,2025-04-06 15:02:00,50.5,63,11.9
B->D,2025-04-06 15:02:00,55.5,73,10.8
B->C,2025-04-06 15:02:00,53.5,79,11.2
B->C,2025-04-06 15:03:00,37.6,77,16.0
A->C,2025-04-06 15:03:00,53.8,76,11.2
B->C,2025-04-06 15:03:00,39.0,71,15.4
B->D,2025-04-06 15:04:00,58.0,67,10.3
B->C,2025-04-06 15:05:00,41.1,59,14.6
A->C,2025-04-06 15:05:00,49.4,72,12.2
A->B,2025-04-06 15:05:00,56.9,76,10.6
A->B,2025-04-06 15:06:00,53.4,79,11.2
C->D,2025-04-06 15:06:00,42.0,71,14.3
C->D,2025-04-06 15:07:00,49.9,77,12.0
A->C,2025-04-06 15:08:00,48.0,72,12.5
A->C,2025-04-06 15:08:00,38.2,71,15.7
B->D,2025-04-06 15:08:00,53.8,61,11.2
B->C,2025-04-06 15:09:00,59.8,79,10.0
B->D,2025-04-06 15:09:00,38.8,61,15.5
C->D,2025-04-06 15:09:00,41.6,75,14.4
B->D,2025-04-06 15:10:00,49.4,68,12.1
B->D,2025-04-06 15:10:00,35.8,67,16.8
A->B,2025-04-06 15:10:00,55.0,71,10.9
B->C,2025-04-06 15:11:00,45.0,84,13.3
A->B,2025-04-06 15:12:00,50.5,79,11.9
A->C,2025-04-06 15:12:00,50.1,65,12.0
C->D,2025-04-06 15:13:00,52.5,66,11.4
C->D,2025-04-06 15:13:00,33.9,66,17.7
C->D,2025-04-06 15:14:00,40.1,65,15.0
A->B,2025-04-06 15:15:00,37.4,70,16.0
B->C,2025-04-06 15:16:00,52.6,74,11.4
B->D,2025-04-06 15:16:00,52.6,60,11.4
A->B,2025-04-06 15:16:00,30.7,66,19.6
B->C,2025-04-06 15:16:00,54.0,77,11.1
A->B,2025-04-06 15:16:00,37.2,62,16.1
B->D,2025-04-06 15:17:00,52.4,90,11.5
B->C,2025-04-06 15:17:00,38.4,80,15.6
C->D,2025-04-06 15:17:00,44.8,72,13.4
C->D,2025-04-06 15:18:00,33.1,81,18.1
B->D,2025-04-06 15:20:00,45.2,70,13.3
B->C,2025-04-06 15:20:00,49.5,81,12.1
C->D,2025-04-06 15:21:00,55.8,74,10.7
A->B,2025-04-06 15:21:00,53.7,77,11.2
C->D,2025-04-06 15:22:00,39.8,72,15.1
C->D,2025-04-06 15:22:00,41.6,61,14.4
A->B,2025-04-06 15:22:00,53.9,60,11.1
B->D,2025-04-06 15:24:00,41.9,62,14.3
A->B,2025-04-06 15:24:00,42.5,78,14.1
A->C,2025-04-06 15:25:00,40.5,61,14.8
B->C,2025-04-06 15:25:00,48.2,69,12.4
C->D,2025-04-06 15:27:00,53.7,62,11.2
C->D,2025-04-06 15:27:00,48.0,70,12.5
C->D,2025-04-06 15:27:00,43.8,65,13.7
B->C,2025-04-06 15:27:00,36.2,62,16.6
A->C,2025-04-06 15:28:00,39.8,77,15.1
A->B,2025-04-06 15:29:00,59.5,78,10.1
A->C,2025-04-06 15:29:00,52.8,73,11.4
B->C,2025-04-06 15:30:00,39.5,76,15.2
B->C,2025-04-06 15:30:00,48.4,74,12.4
A->C,2025-04-06 15:31:00,36.3,68,16.5
A->B,2025-04-06 15:31:00,55.0,63,10.9
C->D,2025-04-06 15:32:00,56.7,72,10.6
A->C,2025-04-06 15:33:00,42.7,68,14.0
B->D,2025-04-06 15:34:00,47.7,79,12.6
A->C,2025-04-06 15:35:00,31.4,68,19.1
C->D,2025-04-06 15:36:00,49.4,65,12.1
B->C,2025-04-06 15:37:00,43.9,81,13.7
C->D,2025-04-06 15:37:00,56.9,62,10.5
A->B,2025-04-06 15:38:00,44.8,79,13.4
B->C,2025-04-06 15:38:00,33.7,65,17.8
A->C,2025-04-06 15:40:00,30.2,67,19.9
A->B,2025-04-06 15:40:00,33.7,84,17.8
B->C,2025-04-06 15:41:00,43.3,70,13.9
A->B,2025-04-06 15:41:00,30.2,62,19.8
A->B,2025-04-06 15:42:00,37.1,77,16.2
A->C,2025-04-06 15:42:00,44.4,58,13.5
A->C,2025-04-06 15:42:00,34.9,62,17.2
A->C,2025-04-06 15:43:00,50.7,83,11.8
B->C,2025-04-06 15:43:00,48.1,74,12.5
B->C,2025-04-06 15:44:00,41.0,69,14.6
C->D,2025-04-06 15:44:00,32.3,72,18.6
B->D,2025-04-06 15:44:00,58.9,68,10.2
C->D,2025-04-06 15:45:00,38.6,69,15.5
C->D,2025-04-06 15:46:00,46.0,92,13.0
B->D,2025-04-06 15:47:00,38.7,63,15.5
B->D,2025-04-06 15:47:00,46.8,74,12.8
C->D,2025-04-06 15:48:00,35.2,73,17.1
A->B,2025-04-06 15:48:00,45.2,65,13.3
A->B,2025-04-06 15:49:00,32.6,71,18.4
C->D,2025-04-06 15:49:00,56.7,74,10.6
B->D,2025-04-06 15:49:00,39.7,67,15.1
A->C,2025-04-06 15:49:00,39.2,66,15.3
A->C,2025-04-06 15:50:00,56.3,55,10.7
B->D,2025-04-06 15:50:00,31.7,77,18.9
A->C,2025-04-06 15:50:00,31.7,80,18.9
B->C,2025-04-06 15:51:00,58.8,67,10.2
C->D,2025-04-06 15:51:00,33.8,70,17.8
A->B,2025-04-06 15:52:00,32.2,65,18.6
A->B,2025-04-06 15:52:00,57.9,72,10.4
B->C,2025-04-06 15:52:00,48.9,71,12.3
B->C,2025-04-06 15:52:00,57.2,77,10.5
C->D,2025-04-06 15:53:00,31.8,88,18.9
A->B,2025-04-06 15:53:00,54.8,64,10.9
A->C,2025-04-06 15:53:00,48.0,70,12.5
C->D,2025-04-06 15:54:00,37.0,77,16.2
C->D,2025-04-06 15:54:00,33.2,67,18.1
A->C,2025-04-06 15:55:00,55.8,70,10.8
A->C,2025-04-06 15:55:00,52.0,84,11.5
A->C,2025-04-06 15:55:00,38.1,68,15.8
B->D,2025-04-06 15:55:00,47.3,72,12.7
B->C,2025-04-06 15:56:00,51.5,73,11.6
A->C,2025-04-06 15:56:00,37.5,62,16.0
B->C,2025-04-06 15:57:00,43.7,74,13.7
A->C,2025-04-06 15:58:00,51.1,70,11.8
A->B,2025-04-06 15:58:00,45.2,69,13.3
A->C,2025-04-06 15:58:00,50.3,74,11.9
A->B,2025-04-06 15:59:00,53.0,72,11.3
A->B,2025-04-06 15:59:00,50.1,70,12.0
B->D,2025-04-06 16:01:00,33.4,62,18.0
C->D,2025-04-06 16:01:00,35.0,65,17.2
A->C,2025-04-06 16:01:00,59.7,65,10.1
C->D,2025-04-06 16:03:00,53.7,72,11.2
C->D,2025-04-06 16:03:00,53.1,66,11.3
C->D,2025-04-06 16:03:00,46.8,70,12.8
A->B,2025-04-06 16:04:00,32.7,68,18.3
